"Fecha","PRECIP","EVAP","TMAX","TMIN","nombre_estacion","x","y"
2017-02-02,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-03,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-04,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-05,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-06,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-07,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-08,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-09,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-10,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-11,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-12,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-13,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-14,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-15,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-16,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-17,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-18,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-19,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-20,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-21,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-22,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-23,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-24,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-25,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-26,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-27,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-02-28,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-01,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-02,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-03,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-04,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-05,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-06,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-07,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-08,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-09,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-10,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-11,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-12,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-13,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-14,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-15,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-16,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-17,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-18,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-19,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-20,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-21,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-22,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-23,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-24,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-25,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-26,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-27,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-28,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-29,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-30,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-03-31,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-01,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-02,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-03,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-04,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-05,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-06,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-07,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-08,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-09,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-10,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-11,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-12,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-13,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-14,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-15,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-16,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-17,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-18,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-19,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-20,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-21,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-22,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-23,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-24,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-25,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-26,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-27,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-28,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-29,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-04-30,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-01,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-02,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-03,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-04,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-05,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-06,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-07,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-08,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-09,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-10,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-11,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-12,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-13,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-14,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-15,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-16,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-17,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-18,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-19,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-20,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-21,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-22,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-23,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-24,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-25,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-26,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-27,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-28,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-29,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-30,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-05-31,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-01,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-02,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-03,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-04,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-05,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-06,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-07,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-08,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-09,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-10,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-11,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-12,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-13,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-14,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-15,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-16,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-17,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-18,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-19,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-20,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-21,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-22,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-23,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-24,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-25,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-26,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-27,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-28,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-29,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-06-30,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-01,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-02,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-03,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-04,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-05,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-06,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-07,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-08,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-09,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-10,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-11,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-12,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-13,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-14,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-15,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-16,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-17,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-18,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-19,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-20,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-21,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-22,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-23,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-24,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-25,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-26,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-27,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-28,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-29,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-30,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-07-31,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-01,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-02,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-03,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-04,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-05,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-06,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-07,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-08,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-09,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-10,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-11,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-12,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-13,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-14,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-15,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-16,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-17,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-18,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-19,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-20,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-21,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-22,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-23,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-24,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-25,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-26,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-27,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-28,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-29,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-30,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-08-31,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-01,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-02,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-03,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-04,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-05,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-06,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-07,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-08,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-09,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-10,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-11,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-12,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-13,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-14,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-15,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-16,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-17,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-18,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-19,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-20,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-21,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-22,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-23,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-24,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-25,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-26,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-27,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-28,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-29,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-09-30,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-01,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-02,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-03,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-04,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-05,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-06,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-07,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-08,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-09,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-10,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-11,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-12,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-13,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-14,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-15,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-16,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-17,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-18,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-19,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-20,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-21,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-22,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-23,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-24,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-25,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-26,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-27,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-28,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-29,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-30,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-10-31,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-01,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-02,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-03,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-04,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-05,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-06,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-07,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-08,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-09,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-10,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-11,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-12,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-13,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-14,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-15,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-16,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-17,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-18,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-19,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-20,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-21,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-22,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-23,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-24,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-25,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-26,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-27,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-28,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-29,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-11-30,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-01,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-02,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-03,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-04,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-05,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-06,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-07,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-08,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-09,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-10,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-11,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-12,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-13,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-14,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-15,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-16,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-17,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-18,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-19,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-20,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-21,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-22,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-23,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-24,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-25,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-26,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-27,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-28,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-29,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-30,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2017-12-31,NA,NA,NA,NA,"29161Acxotla",19.238,-98.159
2018-01-01,0,NA,19,3.5,"29161Acxotla",19.238,-98.159
2018-01-02,0,0.5,19,2,"29161Acxotla",19.238,-98.159
2018-01-03,0,5.1,20,4,"29161Acxotla",19.238,-98.159
2018-01-04,0,5.4,20.5,3,"29161Acxotla",19.238,-98.159
2018-01-05,0,5.1,20.5,3.5,"29161Acxotla",19.238,-98.159
2018-01-06,0,5.3,18,5,"29161Acxotla",19.238,-98.159
2018-01-07,0,6.5,20,2.5,"29161Acxotla",19.238,-98.159
2018-01-08,0,4.8,17,5,"29161Acxotla",19.238,-98.159
2018-01-09,0,3.5,17.5,1,"29161Acxotla",19.238,-98.159
2018-01-10,0,6.6,18.5,2,"29161Acxotla",19.238,-98.159
2018-01-11,0,5.5,22,3,"29161Acxotla",19.238,-98.159
